date,league,season,referee,odds_over25,odds_under25,squad,opponent,venue,goals_for,goals_against,ht_goals_for,ht_goals_against,shots,shots_on_target,corners,fouls,yellow_cards,red_cards,opp_shots,opp_shots_on_target,opp_corners,opp_fouls,odds_win,odds_draw,odds_loss,result,shot_accuracy,shot_conversion,opp_shot_accuracy,shot_dominance,corner_dominance,discipline_index,foul_rate,second_half_goals,clean_sheet,implied_win_prob,implied_draw_prob,implied_loss_prob,over25_implied,match_points,rolling_form_5,rolling_goals_5,rolling_conceded_5
2022-09-18,SPA-La Liga,2022-2023,,2.09,1.75,Betis,Girona,Home,2,1,1,1,9,3,2,9,0,0,8,3,4,8,1.75,3.69,4.98,W,0.3333333333333333,0.2222222222222222,0.375,0.5294117647058824,0.3333333333333333,0,9,1,0,0.5477470065904193,0.25977161559166234,0.1924813778179184,0.4557291666666667,3,2.4,1.4,0.8
2022-10-02,SPA-La Liga,2022-2023,,2.0,1.82,Betis,Celta,Away,0,1,0,1,9,4,3,3,3,1,11,4,5,26,2.9,3.37,2.48,L,0.4444444444444444,0.0,0.36363636363636365,0.45,0.375,55,3,0,0,0.3300450980547021,0.28401506954262196,0.3859398324026759,0.4764397905759163,0,1.8,1.0,0.8
2022-10-09,SPA-La Liga,2022-2023,,1.97,1.86,Betis,Valladolid,Away,0,0,0,0,4,1,1,16,1,1,12,3,3,12,2.48,3.42,2.88,D,0.25,0.0,0.25,0.25,0.25,35,16,0,1,0.38665912945166764,0.2803843979649519,0.3329564725833804,0.4856396866840731,1,1.4,0.8,0.8
2022-10-16,SPA-La Liga,2022-2023,,1.83,1.99,Betis,Almeria,Home,3,1,1,0,15,6,9,6,1,0,12,5,3,7,1.58,4.22,5.77,W,0.4,0.2,0.4166666666666667,0.5555555555555556,0.75,10,6,2,0,0.6067085932983833,0.2271562979647976,0.16613510873681905,0.5209424083769634,3,2.0,1.2,0.6
2022-10-19,SPA-La Liga,2022-2023,,2.32,1.62,Betis,Cadiz,Away,0,0,0,0,12,3,9,7,2,1,13,3,4,15,2.13,3.28,3.73,D,0.25,0.0,0.23076923076923078,0.48,0.6923076923076923,45,7,0,1,0.45036203742219055,0.29246071332599566,0.2571772492518139,0.4111675126903554,1,1.6,1.0,0.6
2022-10-23,SPA-La Liga,2022-2023,,2.18,1.7,Betis,Ath Madrid,Home,1,2,0,0,17,4,7,10,2,0,9,3,4,17,3.16,3.32,2.35,L,0.23529411764705882,0.058823529411764705,0.3333333333333333,0.6538461538461539,0.6363636363636364,20,10,1,0,0.3033531369560484,0.28873370866900994,0.4079131543749417,0.43814432989690716,0,1.0,0.8,0.8
2022-10-30,SPA-La Liga,2022-2023,,2.03,1.79,Betis,Sociedad,Away,2,0,0,0,10,4,3,16,4,0,14,7,5,22,3.72,3.47,2.05,W,0.4,0.2,0.5,0.4166666666666667,0.375,40,16,2,1,0.2572889803565551,0.275825650411062,0.466885369232383,0.46858638743455505,3,1.6,1.2,0.6
2022-11-06,SPA-La Liga,2022-2023,,2.12,1.73,Betis,Sevilla,Home,1,1,1,0,9,4,1,6,4,2,22,6,4,20,2.18,3.31,3.54,D,0.4444444444444444,0.1111111111111111,0.2727272727272727,0.2903225806451613,0.2,90,6,0,0,0.43967069912646717,0.2895716386996068,0.2707576621739261,0.4493506493506493,1,1.6,1.4,0.8
2022-11-10,SPA-La Liga,2022-2023,,2.11,1.74,Betis,Valencia,Away,0,3,0,0,5,1,5,9,3,1,15,7,5,12,3.5,3.37,2.17,L,0.2,0.0,0.4666666666666667,0.25,0.5,55,9,0,0,0.2738616404959761,0.2844260361234173,0.4417123233806066,0.451948051948052,0,1.0,0.8,1.2
2022-12-29,SPA-La Liga,2022-2023,,1.98,1.86,Betis,Ath Bilbao,Home,0,0,0,0,9,5,2,8,1,1,10,0,6,17,2.86,3.38,2.53,D,0.5555555555555556,0.0,0.0,0.47368421052631576,0.25,35,8,0,1,0.3359550561797753,0.2842696629213483,0.3797752808988764,0.484375,1,1.0,0.8,1.2
2023-01-08,SPA-La Liga,2022-2023,,2.25,1.66,Betis,Vallecano,Away,2,1,2,1,14,3,7,16,2,0,15,3,5,10,3.22,3.28,2.34,W,0.21428571428571427,0.14285714285714285,0.2,0.4827586206896552,0.5833333333333334,20,16,0,0,0.2978162007791522,0.2923683434478263,0.4098154557730215,0.4245524296675191,3,1.6,1.0,1.0
2023-01-21,SPA-La Liga,2022-2023,,2.2,1.69,Betis,Espanol,Away,0,1,0,1,13,4,4,8,2,0,8,2,7,18,2.72,3.16,2.79,L,0.3076923076923077,0.0,0.25,0.6190476190476191,0.36363636363636365,20,8,0,0,0.3526503575942785,0.30354714324570803,0.34380249916001343,0.43444730077120824,0,1.0,0.6,1.2
2023-01-28,SPA-La Liga,2022-2023,,2.84,1.43,Betis,Getafe,Away,1,0,0,0,13,2,1,12,2,0,6,1,6,25,2.63,2.89,3.15,W,0.15384615384615385,0.07692307692307693,0.16666666666666666,0.6842105263157895,0.14285714285714285,20,12,1,1,0.3643046657089005,0.3315298514928748,0.3041654827982248,0.3348946135831382,3,1.4,0.6,1.0
2023-02-01,SPA-La Liga,2022-2023,,1.82,2.02,Betis,Barcelona,Home,1,2,0,0,5,1,1,17,3,1,13,3,6,9,5.09,4.05,1.67,L,0.2,0.2,0.23076923076923078,0.2777777777777778,0.14285714285714285,55,17,1,0,0.188512276222675,0.2369203669070162,0.5745673568703088,0.5260416666666667,0,1.4,0.8,0.8
2023-02-04,SPA-La Liga,2022-2023,,2.49,1.55,Betis,Celta,Home,3,4,2,2,15,7,5,11,2,1,9,7,5,13,2.22,3.16,3.65,L,0.4666666666666667,0.2,0.7777777777777778,0.625,0.5,45,11,1,0,0.43275977217640565,0.30402743488342426,0.26321279294017,0.3836633663366336,0,1.2,1.4,1.6
2023-02-11,SPA-La Liga,2022-2023,,2.03,1.78,Betis,Almeria,Away,3,2,2,1,12,7,2,10,3,0,16,9,8,12,2.48,3.35,2.91,W,0.5833333333333334,0.25,0.5625,0.42857142857142855,0.2,30,10,1,0,0.3857232731776222,0.2855503634270158,0.3287263633953619,0.4671916010498688,3,1.2,1.6,1.8
2023-02-18,SPA-La Liga,2022-2023,,2.0,1.83,Betis,Valladolid,Home,2,1,2,1,16,10,4,18,3,0,17,3,6,15,1.63,3.9,5.77,W,0.625,0.125,0.17647058823529413,0.48484848484848486,0.4,30,18,0,0,0.5880815677993785,0.24578793731102233,0.16613049488959913,0.47780678851174935,3,1.8,2.0,1.8
2023-02-24,SPA-La Liga,2022-2023,,2.16,1.72,Betis,Elche,Away,3,2,0,2,21,9,3,9,1,0,4,2,3,16,2.09,3.41,3.7,W,0.42857142857142855,0.14285714285714285,0.5,0.84,0.5,10,9,3,0,0.4591857160014413,0.28143640658152846,0.2593778774170303,0.44329896907216493,3,1.8,2.4,2.2
2023-03-05,SPA-La Liga,2022-2023,,1.85,1.98,Betis,Real Madrid,Home,0,0,0,0,8,4,5,12,3,0,15,5,3,13,4.58,3.88,1.76,D,0.5,0.0,0.3333333333333333,0.34782608695652173,0.625,30,12,0,1,0.20908756889161054,0.2468095529699939,0.5441028781383956,0.5169712793733681,1,2.0,2.2,1.8
2023-03-12,SPA-La Liga,2022-2023,,1.88,1.94,Betis,Villarreal,Away,1,1,1,0,6,3,4,11,2,0,15,4,2,8,3.75,3.62,1.98,D,0.5,0.16666666666666666,0.26666666666666666,0.2857142857142857,0.6666666666666666,20,11,0,0,0.25446257402121586,0.2636007327567844,0.4819366932219998,0.5078534031413613,1,2.2,1.8,1.2
2023-03-19,SPA-La Liga,2022-2023,,2.53,1.53,Betis,Mallorca,Home,1,0,0,0,10,3,4,8,1,0,5,1,4,15,1.86,3.31,4.9,W,0.3,0.1,0.2,0.6666666666666666,0.5,10,8,1,1,0.5150589400945074,0.2894288908083939,0.19551216909709873,0.37684729064039413,3,2.2,1.4,0.8
2023-04-02,SPA-La Liga,2022-2023,,1.96,1.86,Betis,Ath Madrid,Away,0,1,0,0,6,2,1,11,2,0,13,7,5,20,6.47,4.17,1.54,L,0.3333333333333333,0.0,0.5384615384615384,0.3157894736842105,0.16666666666666666,20,11,0,0,0.14808545963957523,0.22976329109545604,0.6221512492649687,0.486910994764398,0,1.6,1.0,0.8
2023-04-09,SPA-La Liga,2022-2023,,2.14,1.72,Betis,Cadiz,Home,0,2,0,0,9,3,5,18,3,2,15,4,6,16,1.67,3.74,5.64,L,0.3333333333333333,0.0,0.26666666666666666,0.375,0.45454545454545453,80,18,0,0,0.5738474680479458,0.25623670364707735,0.16991582830497687,0.4455958549222798,0,1.0,0.4,0.8
2023-04-15,SPA-La Liga,2022-2023,,2.14,1.73,Betis,Espanol,Home,3,1,2,0,15,8,4,9,2,0,13,4,13,13,1.85,3.54,4.56,W,0.5333333333333333,0.2,0.3076923076923077,0.5357142857142857,0.23529411764705882,20,9,1,0,0.518591337535419,0.2710152470170975,0.2103934154474836,0.4470284237726098,3,1.4,1.0,1.0
2023-04-22,SPA-La Liga,2022-2023,,2.45,1.56,Betis,Osasuna,Away,2,3,1,3,21,6,13,13,0,0,10,5,5,20,2.9,3.12,2.64,L,0.2857142857142857,0.09523809523809523,0.5,0.6774193548387096,0.7222222222222222,0,13,1,0,0.3302540415704388,0.30696689761354884,0.3627790608160123,0.38902743142144636,0,1.2,1.2,1.4
2023-04-25,SPA-La Liga,2022-2023,,2.31,1.63,Betis,Sociedad,Home,0,0,0,0,10,1,2,13,1,0,10,3,4,23,2.84,3.22,2.65,D,0.1,0.0,0.3,0.5,0.3333333333333333,10,13,0,1,0.3385600584038915,0.29860576579722103,0.3628341757988875,0.4137055837563452,1,0.8,1.0,1.4
2023-04-29,SPA-La Liga,2022-2023,,1.66,2.24,Betis,Barcelona,Away,0,4,0,3,4,1,0,9,2,1,15,8,10,10,9.1,5.22,1.34,L,0.25,0.0,0.5333333333333333,0.21052631578947367,0.0,45,9,0,0,0.1048840319804231,0.18284381054058435,0.7122721574789926,0.5743589743589743,0,0.8,1.0,2.0
2023-05-04,SPA-La Liga,2022-2023,,1.97,1.86,Betis,Ath Bilbao,Away,1,0,1,0,12,2,2,7,3,0,21,6,13,13,5.15,3.87,1.7,W,0.16666666666666666,0.08333333333333333,0.2857142857142857,0.36363636363636365,0.13333333333333333,30,7,0,1,0.18656155623927748,0.2482666704476173,0.5651717733131053,0.4856396866840731,3,1.4,1.2,1.6
2023-05-15,SPA-La Liga,2022-2023,,2.06,1.77,Betis,Vallecano,Home,3,1,2,0,11,5,6,11,3,0,16,4,5,9,1.92,3.52,4.15,W,0.45454545454545453,0.2727272727272727,0.25,0.4074074074074074,0.5454545454545454,30,11,1,0,0.49798189156757944,0.2716264863095888,0.2303916221228319,0.46214099216710186,3,1.4,1.2,1.6
2023-05-21,SPA-La Liga,2022-2023,,2.05,1.79,Betis,Sevilla,Away,0,0,0,0,5,0,3,11,2,1,10,4,4,14,3.12,3.38,2.35,D,0.0,0.0,0.4,0.3333333333333333,0.42857142857142855,45,11,0,1,0.30762259591179136,0.28395931930319207,0.4084180847850167,0.46614583333333337,1,1.6,0.8,1.0
2023-05-24,SPA-La Liga,2022-2023,,2.47,1.55,Betis,Getafe,Home,0,1,0,0,11,4,2,8,2,1,9,2,5,12,2.06,3.22,4.05,L,0.36363636363636365,0.0,0.2222222222222222,0.55,0.2857142857142857,45,8,0,0,0.46546407207001417,0.2977813628770898,0.2367545650528961,0.3855721393034826,0,1.4,0.8,1.2
2023-05-28,SPA-La Liga,2022-2023,,1.89,1.93,Betis,Girona,Away,2,1,0,1,18,7,5,12,1,0,9,3,8,14,3.69,3.59,2.0,W,0.3888888888888889,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.38461538461538464,10,12,2,0,0.25820743623031533,0.2653998439247531,0.4763927198449317,0.5052356020942408,3,2.0,1.2,0.6
2023-06-04,SPA-La Liga,2022-2023,,1.72,2.15,Betis,Valencia,Home,1,1,1,0,8,3,5,11,3,0,10,3,4,11,2.78,3.59,2.46,D,0.375,0.125,0.3,0.4444444444444444,0.5555555555555556,30,11,0,0,0.3442987243863644,0.26661572529083366,0.38908555032280195,0.5555555555555556,1,1.6,1.2,0.8
2022-08-14,SPA-La Liga,2022-2023,,2.38,1.59,Cadiz,Sociedad,Home,0,1,0,1,7,2,3,9,4,0,15,7,6,20,3.55,3.24,2.2,L,0.2857142857142857,0.0,0.4666666666666667,0.3181818181818182,0.3333333333333333,40,9,0,0,0.26959152798789715,0.2953857791225416,0.4350226928895613,0.40050377833753154,0,0.0,0.0,1.0
2022-08-20,SPA-La Liga,2022-2023,,2.42,1.57,Cadiz,Osasuna,Away,0,2,0,1,9,2,2,13,5,1,16,3,2,11,4.44,3.26,1.95,L,0.2222222222222222,0.0,0.1875,0.36,0.5,75,13,0,0,0.21556898410954445,0.29359702130256976,0.49083399458788596,0.39348370927318294,0,0.0,0.0,1.5
2022-08-29,SPA-La Liga,2022-2023,,2.52,1.53,Cadiz,Ath Bilbao,Home,0,4,0,1,9,3,0,18,2,0,20,8,6,4,3.78,3.11,2.18,L,0.3333333333333333,0.0,0.4,0.3103448275862069,0.0,20,18,0,0,0.2532043621153272,0.3077532118314909,0.43904242605318194,0.37777777777777777,0,0.0,0.0,2.3333333333333335
2022-09-02,SPA-La Liga,2022-2023,,2.32,1.62,Cadiz,Celta,Away,0,3,0,0,7,0,2,23,2,0,9,5,2,13,5.93,3.65,1.67,L,0.0,0.0,0.5555555555555556,0.4375,0.5,20,23,0,0,0.16192874656975645,0.26307875812565906,0.5749924953045843,0.4111675126903554,0,0.0,0.0,2.5
2022-09-10,SPA-La Liga,2022-2023,,1.59,2.35,Cadiz,Barcelona,Home,0,4,0,0,6,0,5,12,1,0,16,8,6,13,13.05,6.27,1.24,L,0.0,0.0,0.5,0.2727272727272727,0.45454545454545453,10,12,0,0,0.07349950794240515,0.15297744476050834,0.7735230472970865,0.5964467005076142,0,0.0,0.0,2.8
2022-09-16,SPA-La Liga,2022-2023,,2.41,1.58,Cadiz,Valladolid,Away,1,0,0,0,7,1,2,19,4,0,18,6,8,12,4.13,3.22,2.04,W,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.28,0.2,40,19,1,1,0.23217378395764263,0.2977881142065416,0.4700381018358157,0.3959899749373434,3,0.6,0.2,2.6
2022-10-01,SPA-La Liga,2022-2023,,1.98,1.84,Cadiz,Villarreal,Home,0,0,0,0,10,2,6,13,2,1,14,6,5,8,5.68,3.97,1.62,D,0.2,0.0,0.42857142857142855,0.4166666666666667,0.5454545454545454,45,13,0,1,0.1684379796032748,0.24098935117042844,0.5905726692262968,0.48167539267015713,1,0.8,0.2,2.2
2022-10-09,SPA-La Liga,2022-2023,,2.4,1.58,Cadiz,Espanol,Home,2,2,1,0,8,3,8,13,4,0,9,6,3,12,2.93,3.1,2.64,D,0.375,0.25,0.6666666666666666,0.47058823529411764,0.7272727272727273,40,13,1,0,0.32733119485485274,0.3093807744918447,0.3632880306533025,0.39698492462311563,1,1.0,0.6,1.8
2022-10-15,SPA-La Liga,2022-2023,,2.46,1.56,Cadiz,Girona,Away,1,1,0,0,9,2,2,9,4,0,23,6,6,16,4.58,3.32,1.91,D,0.2222222222222222,0.1111111111111111,0.2608695652173913,0.28125,0.25,40,9,1,0,0.2093178322209239,0.28875773240115404,0.5019244353779222,0.3880597014925373,1,1.2,0.8,1.4
2022-10-19,SPA-La Liga,2022-2023,,2.32,1.62,Cadiz,Betis,Home,0,0,0,0,13,3,4,15,1,0,12,3,9,7,3.73,3.28,2.13,D,0.23076923076923078,0.0,0.25,0.52,0.3076923076923077,10,15,0,1,0.25717724925181384,0.2924607133259956,0.45036203742219044,0.4111675126903554,1,1.4,0.8,0.6
2022-10-22,SPA-La Liga,2022-2023,,2.24,1.67,Cadiz,Vallecano,Away,1,5,0,2,3,0,1,12,4,2,28,11,10,13,5.17,3.58,1.75,L,0.0,0.3333333333333333,0.39285714285714285,0.0967741935483871,0.09090909090909091,90,12,1,0,0.18523939197719771,0.2675105185815955,0.5472500894412069,0.4271099744245524,0,0.8,0.8,1.6
2022-10-29,SPA-La Liga,2022-2023,,2.26,1.64,Cadiz,Ath Madrid,Home,3,2,1,0,10,7,5,15,2,0,15,7,3,12,6.47,3.76,1.6,W,0.7,0.3,0.4666666666666667,0.4,0.625,20,15,2,0,0.14783070239241974,0.2543788948082329,0.5977904027993474,0.4205128205128206,3,1.2,1.4,2.0
2022-11-05,SPA-La Liga,2022-2023,,2.7,1.47,Cadiz,Getafe,Away,0,0,0,0,15,4,5,16,2,1,13,2,5,15,3.77,3.09,2.2,D,0.26666666666666666,0.0,0.15384615384615385,0.5357142857142857,0.5,45,16,0,1,0.25421351991114866,0.3101569482411102,0.43562953184774106,0.35251798561151076,1,1.2,1.0,1.6
2022-11-10,SPA-La Liga,2022-2023,,1.43,2.81,Cadiz,Real Madrid,Away,1,2,0,1,10,5,1,16,3,0,18,5,7,12,19.48,8.36,1.15,L,0.5,0.1,0.2777777777777778,0.35714285714285715,0.125,30,16,1,0,0.04933575821270515,0.11495939832338475,0.83570484346391,0.6627358490566039,0,1.0,1.0,1.8
2022-12-30,SPA-La Liga,2022-2023,,2.25,1.66,Cadiz,Almeria,Home,1,1,0,1,12,6,3,7,2,0,18,9,2,14,2.37,3.18,3.27,D,0.5,0.08333333333333333,0.5,0.4,0.6,20,7,1,0,0.4048495041872526,0.30172746066785805,0.2934230351448895,0.4245524296675191,1,1.0,1.2,2.0
2023-01-06,SPA-La Liga,2022-2023,,1.9,1.93,Cadiz,Valencia,Away,1,0,1,0,6,2,2,21,6,0,11,2,13,14,5.94,4.08,1.59,W,0.3333333333333333,0.16666666666666666,0.18181818181818182,0.35294117647058826,0.13333333333333333,60,21,0,1,0.1615057136455299,0.23513331839569795,0.6033609679587721,0.5039164490861618,3,1.6,1.2,1.0
2023-01-16,SPA-La Liga,2022-2023,,2.26,1.65,Cadiz,Elche,Home,1,1,1,0,16,3,3,11,3,0,12,5,6,21,1.94,3.38,4.29,D,0.1875,0.0625,0.4166666666666667,0.5714285714285714,0.3333333333333333,30,11,0,0,0.4935398230088495,0.28327433628318577,0.22318584070796454,0.42199488491048587,1,1.2,0.8,0.8
2023-01-21,SPA-La Liga,2022-2023,,2.14,1.73,Cadiz,Sevilla,Away,0,1,0,0,4,1,1,14,4,1,17,9,8,15,5.3,3.73,1.7,L,0.25,0.0,0.5294117647058824,0.19047619047619047,0.1111111111111111,65,14,0,0,0.18055239179954444,0.2565489749430524,0.5628986332574032,0.4470284237726098,0,1.0,0.8,1.0
2023-01-28,SPA-La Liga,2022-2023,,3.08,1.38,Cadiz,Mallorca,Home,2,0,2,0,11,4,6,13,2,0,9,2,2,12,2.89,2.8,2.94,W,0.36363636363636365,0.18181818181818182,0.2222222222222222,0.55,0.75,20,13,0,1,0.3316599921033335,0.34232049184951213,0.3260195160471544,0.30941704035874434,3,1.6,1.0,0.6
2023-02-03,SPA-La Liga,2022-2023,,2.06,1.78,Cadiz,Ath Bilbao,Away,1,4,1,3,15,3,3,12,1,0,17,9,0,14,9.68,4.69,1.37,L,0.2,0.06666666666666667,0.5294117647058824,0.46875,1.0,10,12,0,0,0.09872000319576683,0.20375471874947185,0.6975252780547613,0.46354166666666663,0,1.4,1.0,1.2
2023-02-10,SPA-La Liga,2022-2023,,2.37,1.6,Cadiz,Girona,Home,2,0,2,0,12,3,5,17,4,0,7,1,6,11,3.06,3.18,2.5,W,0.25,0.16666666666666666,0.14285714285714285,0.631578947368421,0.45454545454545453,40,17,0,1,0.3138471741911033,0.3020038845989862,0.3841489412099105,0.4030226700251889,3,1.4,1.2,1.2
2023-02-19,SPA-La Liga,2022-2023,,1.53,2.52,Cadiz,Barcelona,Away,0,2,0,2,14,4,6,18,3,0,16,5,5,15,14.96,7.09,1.19,L,0.2857142857142857,0.0,0.3125,0.4666666666666667,0.5454545454545454,30,18,0,0,0.06376964292597684,0.13455484600459997,0.8016755110694233,0.6222222222222222,0,1.2,1.0,1.4
2023-02-25,SPA-La Liga,2022-2023,,2.71,1.47,Cadiz,Vallecano,Home,1,0,0,0,5,3,4,19,3,0,11,2,6,19,2.99,2.96,2.7,W,0.6,0.2,0.18181818181818182,0.3125,0.4,30,19,1,1,0.3207654703516701,0.3240164717403694,0.3552180579079605,0.35167464114832536,3,1.8,1.2,1.2
2023-03-03,SPA-La Liga,2022-2023,,2.39,1.59,Cadiz,Sociedad,Away,0,0,0,0,6,2,0,18,1,0,15,3,4,18,7.47,3.93,1.53,D,0.3333333333333333,0.0,0.2,0.2857142857142857,0.0,10,18,0,1,0.12848324006230888,0.24421623492759476,0.6273005250100964,0.399497487437186,1,1.4,0.8,1.2
2023-03-10,SPA-La Liga,2022-2023,,3.13,1.36,Cadiz,Getafe,Home,2,2,1,0,11,4,2,13,4,1,16,10,6,16,2.52,2.85,3.38,D,0.36363636363636365,0.18181818181818182,0.625,0.4074074074074074,0.25,65,13,1,0,0.3802610075554819,0.33623078562800507,0.2835082068165132,0.3028953229398664,1,1.6,1.0,0.8
2023-03-18,SPA-La Liga,2022-2023,,2.12,1.74,Cadiz,Almeria,Away,1,1,0,0,10,4,2,12,4,0,17,5,5,12,3.71,3.4,2.08,D,0.4,0.1,0.29411764705882354,0.37037037037037035,0.2857142857142857,40,12,1,0,0.2580758170697885,0.28160625921438687,0.46031792371582464,0.45077720207253885,1,1.2,0.8,1.0
2023-04-01,SPA-La Liga,2022-2023,,2.41,1.58,Cadiz,Sevilla,Home,0,2,0,0,14,3,8,9,3,0,11,5,4,14,3.37,3.13,2.34,L,0.21428571428571427,0.0,0.45454545454545453,0.56,0.6666666666666666,30,9,0,0,0.2843455068502723,0.3061483572157884,0.40950613593393925,0.3959899749373434,0,1.2,0.8,1.0
2023-04-09,SPA-La Liga,2022-2023,,2.14,1.72,Cadiz,Betis,Away,2,0,0,0,15,4,6,16,3,0,9,3,5,18,5.64,3.74,1.67,W,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.625,0.5454545454545454,30,16,2,1,0.16991582830497684,0.2562367036470773,0.5738474680479457,0.4455958549222798,3,1.2,1.0,1.0
2023-04-15,SPA-La Liga,2022-2023,,1.78,2.06,Cadiz,Real Madrid,Home,0,2,0,0,12,3,2,12,1,0,35,11,9,7,5.78,4.26,1.57,L,0.25,0.0,0.3142857142857143,0.2553191489361702,0.18181818181818182,10,12,0,0,0.16560853373479656,0.22469890257913713,0.6096925636860664,0.5364583333333334,0,1.0,1.0,1.4
2023-04-21,SPA-La Liga,2022-2023,,2.36,1.6,Cadiz,Espanol,Away,0,0,0,0,11,2,3,22,2,0,14,5,6,8,3.84,3.32,2.08,D,0.18181818181818182,0.0,0.35714285714285715,0.44,0.3333333333333333,20,22,0,1,0.2498263486918268,0.28895577680018525,0.46121787450798785,0.4040404040404041,1,1.0,0.6,1.0
2023-04-25,SPA-La Liga,2022-2023,,2.46,1.56,Cadiz,Osasuna,Home,0,1,0,0,20,4,11,8,0,0,6,4,2,15,2.37,3.14,3.33,L,0.2,0.0,0.6666666666666666,0.7692307692307693,0.8461538461538461,0,8,0,0,0.4054346435260041,0.3060127723428757,0.28855258413112006,0.3880597014925373,0,0.8,0.4,1.0
2023-04-30,SPA-La Liga,2022-2023,,2.3,1.62,Cadiz,Valencia,Home,2,1,1,0,8,4,5,14,6,0,16,4,6,10,3.02,3.19,2.49,W,0.5,0.25,0.25,0.3333333333333333,0.45454545454545453,60,14,1,0,0.31649977885538744,0.2996330194806489,0.38386720166396376,0.413265306122449,3,1.4,0.8,0.8
2023-05-03,SPA-La Liga,2022-2023,,1.75,2.11,Cadiz,Ath Madrid,Away,1,5,0,2,2,1,2,9,2,0,18,8,5,12,12.11,5.69,1.28,L,0.5,0.5,0.4444444444444444,0.1,0.2857142857142857,20,9,1,0,0.07943295826475981,0.1690567881522392,0.7515102535830009,0.5466321243523315,0,0.8,0.6,1.8
2023-05-12,SPA-La Liga,2022-2023,,2.74,1.46,Cadiz,Mallorca,Away,0,1,0,1,14,4,7,14,3,0,8,3,3,16,3.95,2.99,2.19,L,0.2857142857142857,0.0,0.375,0.6363636363636364,0.7,30,14,0,0,0.2424405107908075,0.3202809423490601,0.43727854686013234,0.34761904761904766,0,0.8,0.6,1.6
2023-05-19,SPA-La Liga,2022-2023,,1.97,1.87,Cadiz,Valladolid,Home,2,0,0,0,11,4,4,18,4,0,6,2,3,18,2.22,3.41,3.36,W,0.36363636363636365,0.18181818181818182,0.3333333333333333,0.6470588235294118,0.5714285714285714,40,18,2,1,0.4325744704949598,0.28161739721372747,0.28580813229131274,0.4869791666666667,3,1.2,1.0,1.6
2023-05-24,SPA-La Liga,2022-2023,,1.64,2.29,Cadiz,Villarreal,Away,0,2,0,2,16,8,6,8,2,0,13,7,7,14,6.6,4.5,1.49,L,0.5,0.0,0.5384615384615384,0.5517241379310345,0.46153846153846156,20,8,0,0,0.14500746123402325,0.21267760980990075,0.6423149289560761,0.5826972010178116,0,1.2,1.0,1.8
2023-05-28,SPA-La Liga,2022-2023,,2.11,1.75,Cadiz,Celta,Home,1,0,0,0,13,3,3,16,9,0,9,4,3,10,2.63,3.22,2.81,W,0.23076923076923078,0.07692307692307693,0.4444444444444444,0.5909090909090909,0.5,90,16,1,1,0.3632779408281173,0.2967145914217231,0.3400074677501596,0.4533678756476684,3,1.2,0.8,1.6
2023-06-04,SPA-La Liga,2022-2023,,1.9,1.92,Cadiz,Elche,Away,1,1,1,0,14,3,4,8,3,0,12,5,7,18,2.65,3.4,2.67,D,0.21428571428571427,0.07142857142857142,0.4166666666666667,0.5384615384615384,0.36363636363636365,30,8,0,0,0.36076062550917004,0.2811810757645002,0.3580582987263298,0.5026178010471204,1,1.4,0.8,0.8
2022-08-13,SPA-La Liga,2022-2023,,2.04,1.8,Celta,Espanol,Home,2,2,1,0,8,3,3,17,5,0,10,2,3,15,1.83,3.68,4.5,D,0.375,0.25,0.2,0.4444444444444444,0.5,50,17,1,0,0.525224076576148,0.2611847989495519,0.21359112447430018,0.46874999999999994,1,1.0,2.0,2.0
2022-08-20,SPA-La Liga,2022-2023,,1.68,2.21,Celta,Real Madrid,Home,1,4,1,2,15,2,2,12,2,0,16,7,2,8,4.71,4.19,1.68,L,0.13333333333333333,0.06666666666666667,0.4375,0.4838709677419355,0.5,20,12,0,0,0.2029354021258746,0.22812070262836975,0.5689438952457555,0.5681233933161953,0,0.5,1.5,3.0
2022-08-26,SPA-La Liga,2022-2023,,2.21,1.68,Celta,Girona,Away,1,0,0,0,11,6,4,13,1,0,11,3,2,16,2.75,3.15,2.77,W,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.5,0.6666666666666666,10,13,1,1,0.3489432324888524,0.3046329807442362,0.34642378676691127,0.4318766066838046,3,1.3333333333333333,1.3333333333333333,2.0
2022-09-02,SPA-La Liga,2022-2023,,2.32,1.62,Celta,Cadiz,Home,3,0,0,0,9,5,2,13,1,0,7,0,2,23,1.67,3.65,5.93,W,0.5555555555555556,0.3333333333333333,0.0,0.5625,0.5,10,13,3,1,0.5749924953045844,0.2630787581256591,0.1619287465697565,0.4111675126903554,3,1.75,1.75,1.5
2022-09-10,SPA-La Liga,2022-2023,,2.05,1.78,Celta,Ath Madrid,Away,1,4,0,1,14,3,7,6,3,0,10,4,4,11,5.76,3.81,1.65,L,0.21428571428571427,0.07142857142857142,0.4,0.5833333333333334,0.6363636363636364,30,6,1,0,0.16659114216890458,0.2518543251687376,0.5815545326623578,0.4647519582245431,0,1.4,1.6,2.0
